report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-image-registry,image-registry-7579444bc4-jkzdq,4.039042,360.000000,,179898777600.000000,966367641600.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_docker_registry:default|label_pod_template_hash:7579444bc4
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,installer-14-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-controller-d5d767c77-27pqm,4.035631,72.000000,,130906767360.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_k8s_app:machine-config-controller|label_pod_template_hash:d5d767c77
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-apiserver,apiserver-66d8855bd8-vfjc8,27.651107,360.000000,,673022115840.000000,754974720000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_apiserver:true|label_app:openshift-apiserver-a|label_pod_template_hash:66d8855bd8|label_revision:0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-server-5xt22,26.629732,72.000000,,57853378560.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_controller_revision_hash:854578fb64|label_k8s_app:machine-config-server|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-operator-lifecycle-manager,catalog-operator-77c89ccdcb-dcl2n,440.624732,36.000000,,465281679360.000000,301989888000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:catalog-operator|label_pod_template_hash:77c89ccdcb
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-monitoring,thanos-querier-5565d9c7d7-qjxr9,112.961281,28.800000,,525326254080.000000,271790899200.000000,,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_app_kubernetes_io_name:thanos-querier|label_pod_template_hash:5565d9c7d7
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-monitoring,alertmanager-main-2,11.056022,21.600000,,271747153920.000000,830472192000.000000,,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_alertmanager:main|label_app:alertmanager|label_controller_revision_hash:alertmanager-main-74bb986dfc|label_statefulset_kubernetes_io_pod_name:alertmanager-main-2
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-marketplace,certified-operators-5c756497cc-lpqrr,13.390103,12.250000,,420671406080.000000,128450560000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_marketplace_operatorSource:certified-operators|label_pod_template_hash:5c756497cc
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-etcd-operator,etcd-operator-576bc857f8-6k7x2,56.925310,36.000000,,389516083200.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:etcd-operator|label_pod_template_hash:576bc857f8
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-sdn,sdn-7wg4z,28.199131,360.000000,,237241221120.000000,754974720000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:sdn|label_component:network|label_controller_revision_hash:66cbd78b69|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-etcd,revision-pruner-2-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-etcd,revision-pruner-2-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-controller-manager-operator,openshift-controller-manager-operator-6f6978d49f-kw8rd,10.473302,36.000000,,247833477120.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:openshift-controller-manager-operator|label_pod_template_hash:6f6978d49f
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-operator-lifecycle-manager,packageserver-54cb7d7466-926zs,34.095445,36.000000,,522028154880.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:packageserver|label_pod_template_hash:54cb7d7466
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-metering,reporting-operator-5f96585d6-8dss4,17.890966,2160.000000,5400.000000,237485015040.000000,566231040000.000000,2264924160000.000000,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:reporting-operator|label_pod_template_hash:5f96585d6
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-service-ca-operator,service-ca-operator-96844bc8c-bcgpl,6.792164,36.000000,,246788505600.000000,301989888000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:service-ca-operator|label_pod_template_hash:96844bc8c
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,tuned-fjckv,0.770489,36.000000,,117167554560.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_controller_revision_hash:5f8576cddb|label_openshift_app:tuned|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-multus,multus-ntcjv,3.586955,36.000000,,14983249920.000000,566231040000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:multus|label_component:network|label_controller_revision_hash:846cd45bbd|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,kube-controller-manager-ip-10-0-208-111.us-east-2.compute.internal,91.619210,360.000000,,1273152552960.000000,1887436800000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:kube-controller-manager|label_kube_controller_manager:true|label_revision:15
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-11-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-sdn,ovs-85glh,73.997919,360.000000,,329976545280.000000,1509949440000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:ovs|label_component:network|label_controller_revision_hash:78749b5864|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-marketplace,certified-operators-6b6db8897b-9nc5q,16.620715,7.290000,,186867634176.000000,76441190400.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_marketplace_operatorSource:certified-operators|label_pod_template_hash:6b6db8897b
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-marketplace,marketplace-operator-5bc576bff4-h4php,275.319638,36.000000,,308700856320.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_name:marketplace-operator|label_pod_template_hash:5bc576bff4
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-15-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,installer-7-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-14-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-scheduler-operator,openshift-kube-scheduler-operator-7b6d6f78cc-d2d6l,48.813368,,,266925342720.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:openshift-kube-scheduler-operator|label_pod_template_hash:7b6d6f78cc
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-marketplace,community-operators-56c777cfb7-vvr44,15.063165,12.250000,,700447088640.000000,128450560000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_marketplace_operatorSource:community-operators|label_pod_template_hash:56c777cfb7
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-scheduler,installer-10-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-15-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-metering,metering-operator-5744d7dffd-mgqb8,1383.524539,2700.000000,5400.000000,1270277160960.000000,1509949440000.000000,1887436800000.000000,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:metering-operator|label_pod_template_hash:5744d7dffd
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-scheduler,installer-12-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-service-catalog-apiserver-operator,openshift-service-catalog-apiserver-operator-698987b4b5-f2pv6,7.218273,,,264617902080.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:openshift-service-catalog-apiserver-operator|label_pod_template_hash:698987b4b5
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-daemon-wwt9w,3.135161,144.000000,,196999987200.000000,377487360000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_controller_revision_hash:7fb4bd6f5b|label_k8s_app:machine-config-daemon|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-network-operator,network-operator-ffdb57854-z6lb2,934.404802,36.000000,,282190479360.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_name:network-operator|label_pod_template_hash:ffdb57854
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-11-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,installer-6-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-operator-d5b88b745-l5b77,323.864311,72.000000,,272985538560.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_k8s_app:machine-config-operator|label_pod_template_hash:d5b88b745
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-cluster-storage-operator,cluster-storage-operator-5747b6797-2pmsk,9.246146,36.000000,,128673054720.000000,75497472000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_name:cluster-storage-operator|label_pod_template_hash:5747b6797
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-cluster-storage-operator,csi-snapshot-controller-678784f654-q5gx9,1.865037,36.000000,,38964019200.000000,188743680000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:csi-snapshot-controller|label_pod_template_hash:678784f654
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-11-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-monitoring,cluster-monitoring-operator-cb5c5b7cd-6dppz,100.955358,36.000000,,237688750080.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:cluster-monitoring-operator|label_pod_template_hash:cb5c5b7cd
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,installer-15-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,installer-3-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,installer-14-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-sdn,sdn-scbjv,27.549828,360.000000,,433980456960.000000,754974720000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:sdn|label_component:network|label_controller_revision_hash:66cbd78b69|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-7-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-13-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-etcd,etcd-ip-10-0-150-20.us-east-2.compute.internal,796.912189,1656.000000,,44105747742720.000000,3472883712000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:etcd|label_etcd:true|label_k8s_app:etcd|label_revision:2
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-etcd,etcd-ip-10-0-208-111.us-east-2.compute.internal,935.028272,1656.000000,,40220267151360.000000,3472883712000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:etcd|label_etcd:true|label_k8s_app:etcd|label_revision:2
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-scheduler,revision-pruner-10-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-13-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-service-ca,service-ca-7c89b6dd78-nwlj5,44.340522,36.000000,,487850803200.000000,452984832000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:service-ca|label_pod_template_hash:7c89b6dd78|label_service_ca:true
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-3-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-metering,hive-server-0,8.314836,1800.000000,3600.000000,2318693498880.000000,1887436800000.000000,3865470566400.000000,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_app:hive|label_controller_revision_hash:hive-server-5d8c4c47bf|label_hive:server|label_statefulset_kubernetes_io_pod_name:hive-server-0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-machine-config-operator,etcd-quorum-guard-97cd4c8bd-k9clx,19.650731,36.000000,,34294087680.000000,18874368000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_k8s_app:etcd-quorum-guard|label_name:etcd-quorum-guard|label_pod_template_hash:97cd4c8bd
